*** ACCU-RATES REPORT ***

Kinetic Parameters:
Km (95%): 0.52311 +/- 0.000284
Vmax (95%): 0.000512 +/- 0.0

Initial Rates:
S0,v0
50.0,0.0005070277962643849
10.0,0.00048686408149100046
5.0,0.00046380792280037767
1.0,0.000336372601529086
0.5,0.000250379968250023
0.1,8.222184662934e-05

***********************
*Approximate* Kinetic Parameters:
Km: 0.498896
Vmax: 0.000377

*Approximate* Initial Rates:
S0,v0
50.0,0.0
10.0,0.0005709293625649328
5.0,0.0005382030692209018
1.0,0.0003537002921441807
0.5,0.0
0.1,8.232664797201834e-05
